EDULIT_IND	Indicator	LOCATION	Country	TIME	Time	Value	Flag Codes	Flags
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	COL	Colombia	2012	2012	46.40735		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	COL	Colombia	2013	2013	48.13894		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	COL	Colombia	2014	2014	49.46266		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	COL	Colombia	2015	2015	50.33425		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2004	2004	74.14023		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2005	2005	74.70168		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2007	2007	76.93483		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2008	2008	77.94491		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2009	2009	78.43923		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2010	2010	79.21469		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2011	2011	79.81373		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2012	2012	80.48766		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2013	2013	81.501		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2014	2014	82.63316		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	FRA	France	2015	2015	83.20343		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LCA	Saint Lucia	2013	2013	45.89313		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	KHM	Cambodia	2007	2007	15.21222		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	KHM	Cambodia	2008	2008	16.95288		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	KHM	Cambodia	2009	2009	15.50477		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRI	Puerto Rico	2000	2000	81.56422		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRI	Puerto Rico	2012	2012	80.00411		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2004	2004	88.4231		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2005	2005	89.14183		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2006	2006	89.80145		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2007	2007	90.4075		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2008	2008	85.78205		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2009	2009	86.44331		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2010	2010	87.07034		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2011	2011	87.70395		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2012	2012	88.33436		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2013	2013	88.92723		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2014	2014	89.47491		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SWE	Sweden	2015	2015	90.0194		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2004	2004	97.75401		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2005	2005	96.90086		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2006	2006	96.93343		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2007	2007	97.08521		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2008	2008	96.73954		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2009	2009	96.70733		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2010	2010	96.52384		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2011	2011	96.71362		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2012	2012	96.73086		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2013	2013	96.67179		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2014	2014	96.79915		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DEU	Germany	2015	2015	96.71612		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	BHS	Bahamas	2000	2000	90.10502		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	BHS	Bahamas	2010	2010	89.13713		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ARM	Armenia	2001	2001	91.07919		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ARM	Armenia	2011	2011	96.59978		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ARM	Armenia	2015	2015	97.22246		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2002	2002	79.18252		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2007	2007	85.65706		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2008	2008	86.36398		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2009	2009	86.78147		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2010	2010	87.27738		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2011	2011	88.20022		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2012	2012	88.91441		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2013	2013	89.43608		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2014	2014	89.05052		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ROU	Romania	2015	2015	89.48691		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DMA	Dominica	2001	2001	26.58358		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CHL	Chile	2004	2004	76.0035		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CHL	Chile	2007	2007	75.8403		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CHL	Chile	2008	2008	74.40597		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CHL	Chile	2009	2009	78.40828		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CHL	Chile	2010	2010	75.04584		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CHL	Chile	2011	2011	72.83945		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CHL	Chile	2013	2013	76.16494		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	TZA	United Republic of Tanzania	2002	2002	5.98647		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	TZA	United Republic of Tanzania	2012	2012	11.0266		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2004	2004	45.35753		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2006	2006	47.33299		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2007	2007	49.13472		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2008	2008	50.07333		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2009	2009	52.11342		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2010	2010	52.65996		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2011	2011	54.26387		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2012	2012	56.69453		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2013	2013	58.02112		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2014	2014	58.7724		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2015	2015	60.399		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2004	2004	51.74616		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2006	2006	75.34533		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2007	2007	84.35859		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2009	2009	84.8177		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2010	2010	85.11005		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2011	2011	85.73941		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2012	2012	86.15811		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2013	2013	88.42713		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2014	2014	88.83186		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISR	Israel	2015	2015	89.18136		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	MUS	Mauritius	2000	2000	39.10425		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	MUS	Mauritius	2011	2011	54.24467		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	GEO	Georgia	2002	2002	91.10677		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	GEO	Georgia	2012	2012	95.59431		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	GEO	Georgia	2014	2014	96.93137		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	HRV	Croatia	2001	2001	78.34911		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	HRV	Croatia	2011	2011	89.21856		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DNK	Denmark	2003	2003	99.73188		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DNK	Denmark	2004	2004	100		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DNK	Denmark	2008	2008	100		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DNK	Denmark	2012	2012	99.6436		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DNK	Denmark	2013	2013	99.58494		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DNK	Denmark	2014	2014	91.48561		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	DNK	Denmark	2015	2015	92.06758		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	MDV	Maldives	2006	2006	15.87661		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	1999	1999	24.29988		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2000	2000	25.12968		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2001	2001	26.32827		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2002	2002	27.2185		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2003	2003	29.21385		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2004	2004	31.89912		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2005	2005	33.44722		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2006	2006	34.99424		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2007	2007	35.54578		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2008	2008	37.54619		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2009	2009	39.66418		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2010	2010	41.30255		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2011	2011	45.0074		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2012	2012	47.23016		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2013	2013	49.28515		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2014	2014	51.44494		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2015	2015	52.7052		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	BFA	Burkina Faso	2006	2006	7.93816		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	BFA	Burkina Faso	2007	2007	2.03617		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	BFA	Burkina Faso	2014	2014	8.48835		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AIA	Anguilla	2001	2001	56.53325		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2002	2002	24.77914		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2007	2007	34.42484		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2008	2008	32.81393		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2009	2009	34.07029		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2002	2002	11.51888		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2008	2008	23.62762		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2010	2010	28.83011		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2012	2012	24.02586		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2004	2004	96.97552		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2005	2005	97.99737		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2006	2006	98.25397		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2007	2007	98.20033		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2008	2008	97.92071		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2009	2009	98.96348		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2010	2010	99.1183		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2011	2011	99.09664		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2012	2012	99.22439		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2013	2013	99.32104		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2014	2014	99.42138		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2015	2015	99.62121		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	KEN	Kenya	2009	2009	32.91158		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	KEN	Kenya	2010	2010	29.07375		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2004	2004	89.7376		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2005	2005	90.8543		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2006	2006	91.14067		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2007	2007	91.72464		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2008	2008	92.33435		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2009	2009	92.23867		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2010	2010	93.19953		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2011	2011	93.6081		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2012	2012	94.44894		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2013	2013	91.08077		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2014	2014	91.4505		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	AUS	Australia	2015	2015	92.67857		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	GHA	Ghana	2010	2010	54.31962		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CUB	Cuba	2002	2002	68.7751		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	CUB	Cuba	2012	2012	81.14807		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SVK	Slovakia	2001	2001	99.63876		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SVK	Slovakia	2012	2012	99.30277		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SVK	Slovakia	2013	2013	99.28269		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SVK	Slovakia	2014	2014	99.34426		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	SVK	Slovakia	2015	2015	99.27007		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	ISL	Iceland	2005	2005	95.84379		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2004	2004	54.09367		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2007	2007	63.91347		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2008	2008	66.17794		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2009	2009	63.41227		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2010	2010	46.81409		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2011	2011	52.58202		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2012	2012	60.46305		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2013	2013	69.48751		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	QAT	Qatar	2014	2014	68.37607		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	VNM	Viet Nam	2009	2009	64.99953		
EA_2T8_AG25T99	Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)	UKR	Ukraine	2001	2001	88.54322		
