EDULIT_IND	Indicator	LOCATION	Country	TIME	Time	Value	Flag Codes	Flags
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	GTM	Guatemala	2006	2006	29.7706		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	GTM	Guatemala	2012	2012	43.36518		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	GTM	Guatemala	2013	2013	44.54583		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	GTM	Guatemala	2014	2014	61.81828		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	GHA	Ghana	2010	2010	64.66984		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	UKR	Ukraine	2001	2001	97.18256		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	OMN	Oman	2003	2003	51.82005		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	OMN	Oman	2008	2008	66.37063		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	OMN	Oman	2010	2010	64.44375		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	OMN	Oman	2015	2015	83.88591		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	DOM	Dominican Republic	2007	2007	55.1926		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	DOM	Dominican Republic	2010	2010	62.85334		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	DOM	Dominican Republic	2011	2011	64.09265		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	DOM	Dominican Republic	2012	2012	64.59923		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	DOM	Dominican Republic	2013	2013	65.22193		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	DOM	Dominican Republic	2014	2014	66.50808		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	DOM	Dominican Republic	2015	2015	66.80485		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2004	2004	89.13424		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2005	2005	91.69501		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2006	2006	92.53257		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2007	2007	92.62402		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2008	2008	92.50935		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2009	2009	92.52577		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2010	2010	93.12907		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2011	2011	94.77306		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2012	2012	94.03773		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2013	2013	94.36194		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2014	2014	93.90716		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2015	2015	93.89231		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ARE	United Arab Emirates	2005	2005	74.45433		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ECU	Ecuador	2008	2008	79.55426		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ECU	Ecuador	2009	2009	69.67801		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ECU	Ecuador	2010	2010	71.87594		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ECU	Ecuador	2013	2013	79.22296		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ECU	Ecuador	2014	2014	81.05611		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ECU	Ecuador	2015	2015	82.59524		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HND	Honduras	2007	2007	45.69674		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HND	Honduras	2011	2011	52.83399		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HND	Honduras	2012	2012	53.12702		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HND	Honduras	2014	2014	58.52513		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	BOL	Bolivia (Plurinational State of)	2001	2001	58.06432		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	BOL	Bolivia (Plurinational State of)	2006	2006	45.76689		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	BOL	Bolivia (Plurinational State of)	2008	2008	49.76619		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	BOL	Bolivia (Plurinational State of)	2009	2009	51.65605		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	BOL	Bolivia (Plurinational State of)	2012	2012	58.578		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2003	2003	68.49916		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2007	2007	82.76685		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2008	2008	84.45034		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2010	2010	85.14888		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2004	2004	98.23575		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2005	2005	98.2698		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2007	2007	98.58512		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2008	2008	98.32487		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2009	2009	98.24499		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2010	2010	98.30076		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2011	2011	98.31741		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2012	2012	98.39972		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2013	2013	98.46996		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2014	2014	98.43279		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	NLD	Netherlands	2015	2015	98.44808		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	IDN	Indonesia	2006	2006	80.19658		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	IDN	Indonesia	2007	2007	71.69862		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	IDN	Indonesia	2008	2008	71.87894		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	IDN	Indonesia	2009	2009	72.85479		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	IDN	Indonesia	2011	2011	74.43771		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	IDN	Indonesia	2014	2014	76.60042		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	IDN	Indonesia	2015	2015	77.63035		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2004	2004	86.62874		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2005	2005	85.94746		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2006	2006	86.58106		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2007	2007	86.95586		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2008	2008	87.40165		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2009	2009	87.53907		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2010	2010	88.21069		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2011	2011	88.52355		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2012	2012	89.12309		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2014	2014	90.14872		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ESP	Spain	2015	2015	90.4641		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYM	Cayman Islands	2004	2004	97.03149		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYM	Cayman Islands	2005	2005	98.84842		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYM	Cayman Islands	2006	2006	98.85358		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYM	Cayman Islands	2007	2007	97.225		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYM	Cayman Islands	2008	2008	98.87254		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYM	Cayman Islands	2014	2014	99.77701		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CYM	Cayman Islands	2015	2015	99.02892		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2002	2002	30.60846		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2008	2008	34.89214		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2010	2010	44.27227		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2012	2012	32.50425		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2005	2005	30.30418		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2006	2006	45.93362		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2008	2008	43.39153		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2009	2009	44.96119		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2010	2010	46.23975		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2011	2011	48.34951		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2012	2012	47.68988		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2013	2013	48.53953		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PAK	Pakistan	2014	2014	49.80614		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2001	2001	92.05681		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2005	2005	92.23941		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2006	2006	92.55968		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2007	2007	92.71868		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2008	2008	93.10191		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2009	2009	93.41809		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2010	2010	93.69987		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2011	2011	93.97998		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2012	2012	94.38955		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2014	2014	95.00383		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ITA	Italy	2015	2015	95.26946		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LSO	Lesotho	2008	2008	40.92803		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	AIA	Anguilla	2001	2001	95.5177		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ETH	Ethiopia	2007	2007	25.41249		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ETH	Ethiopia	2011	2011	24.63092		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2007	2007	98.34266		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2008	2008	98.76696		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2009	2009	98.94769		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2010	2010	98.88514		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2011	2011	98.92131		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2012	2012	99.06975		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2013	2013	99.12035		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2014	2014	99.29036		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2015	2015	99.38811		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	SYC	Seychelles	2002	2002	94.17335		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRI	Puerto Rico	2000	2000	89.03479		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRI	Puerto Rico	2012	2012	88.83968		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	WSM	Samoa	2001	2001	96.29061		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	WSM	Samoa	2011	2011	99.02468		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2003	2003	91.24403		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2006	2006	82.94837		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2008	2008	85.53663		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2009	2009	85.9556		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2010	2010	85.64122		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2011	2011	87.61919		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2012	2012	88.36092		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2013	2013	88.62465		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2014	2014	88.93866		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	URY	Uruguay	2015	2015	89.38932		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2006	2006	99.88014		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2007	2007	99.88188		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2008	2008	99.86738		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2009	2009	99.86653		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2010	2010	99.87434		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2011	2011	99.8645		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2012	2012	99.8714		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2013	2013	99.84897		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2014	2014	99.85421		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2015	2015	99.84998		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HKG	China, Hong Kong Special Administrative Region	2006	2006	93.07929		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HKG	China, Hong Kong Special Administrative Region	2008	2008	93.59755		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HKG	China, Hong Kong Special Administrative Region	2009	2009	93.84373		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HKG	China, Hong Kong Special Administrative Region	2010	2010	93.7161		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HKG	China, Hong Kong Special Administrative Region	2011	2011	94.13188		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HKG	China, Hong Kong Special Administrative Region	2014	2014	95.02565		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	HKG	China, Hong Kong Special Administrative Region	2015	2015	95.37944		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2004	2004	59.38469		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2006	2006	92.78796		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2007	2007	94.64834		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2009	2009	94.61038		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2010	2010	94.59195		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2011	2011	95.08704		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2012	2012	95.35587		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2013	2013	95.33005		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2014	2014	95.57487		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	ISR	Israel	2015	2015	95.631		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2003	2003	65.69847		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2005	2005	64.96593		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2006	2006	64.10416		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2007	2007	66.55965		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2008	2008	67.01064		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2009	2009	61.81512		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2014	2014	73.409		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	PRY	Paraguay	2015	2015	74.91305		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2004	2004	99.35533		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2005	2005	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2006	2006	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2007	2007	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2008	2008	99.45245		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2009	2009	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2010	2010	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2011	2011	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2012	2012	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2013	2013	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2014	2014	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2015	2015	100		
EA_1T8_AG25T99	Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, both sexes (%)	MUS	Mauritius	2000	2000	49.16564		
