INDICATOR	Indicator	LOCATION	Country	TIME	Time	Value	Flag Codes	Flags
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2004	2004	18173667.71		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2005	2005	18241244.99		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2006	2006	19315753.24		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2007	2007	20425247.09		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2008	2008	20763219.79		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2009	2009	20596333.38		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2010	2010	20975265.76		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2011	2011	20867329.69		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2012	2012	21302134.59		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2013	2013	21540422.73		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2014	2014	22681065.59		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ITA	Italy	2015	2015	22136615.94		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	1996	1996	100244012.4		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	1997	1997	104244385.9		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	1998	1998	106935872.5		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	1999	1999	107379409.3		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2000	2000	110854413		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2001	2001	113838475		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2002	2002	115587853.9		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2003	2003	118484026.2		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2004	2004	120561628.7		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2005	2005	128694561.2		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2006	2006	134520524.8		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2007	2007	139296602.3		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2008	2008	137673749.6		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2009	2009	126088235.9		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2010	2010	127539462.5		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2011	2011	131765384.2		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2012	2012	132264635.8		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2013	2013	139361621.2		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2014	2014	143475432.7		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	JPN	Japan	2015	2015	140316886.9		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	1996	1996	17253465.19		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	1997	1997	18610815.71		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	1998	1998	16496836.91		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	1999	1999	17531126.8		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2000	2000	20172518.48		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2001	2001	22641014.43		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2002	2002	23624862.61		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2003	2003	25148655.63		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2004	2004	28411239.45		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2005	2005	30618325.64		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2006	2006	34710728.65		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2007	2007	38801623.12		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2008	2008	41536179.46		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2009	2009	44104193.46		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2010	2010	49432690.87		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2011	2011	55358724.01		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2012	2012	60892380.39		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2013	2013	64570167.86		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2014	2014	68983057.01		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	KOR	Republic of Korea	2015	2015	69848079.14		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2000	2000	426036.4466		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2003	2003	479710.6831		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2004	2004	492681.7821		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2005	2005	498751.5361		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2006	2006	557007.8545		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2007	2007	576006.281		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2008	2008	583424.663		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2009	2009	574417.9572		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2010	2010	542112.097		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2011	2011	544330.6132		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2012	2012	465049.5455		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2013	2013	490201.5857		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2014	2014	504859.0681		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	LUX	Luxembourg	2015	2015	529231.0732		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	1996	1996	2615026.437		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	1997	1997	3103358.576		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	1998	1998	3577787.261		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	1999	1999	4134207.508		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2000	2000	3871516.834		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2001	2001	4109038.183		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2002	2002	4640550.738		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2003	2003	4794902.877		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2004	2004	5068434.89		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2005	2005	5346150.943		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2006	2006	5186813.898		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2007	2007	6167176.568		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2008	2008	6902848.023		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2009	2009	7205899.582		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2010	2010	7816974.847		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2011	2011	7816627.559		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2012	2012	7772419.487		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2013	2013	8048981.245		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2014	2014	8778995.623		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	MEX	Mexico	2015	2015	9237741.815		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	1996	1996	8870245.992		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	1997	1997	9275159.865		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	1998	1998	9169597.907		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	1999	1999	10062940.11		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2000	2000	10275660.65		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2001	2001	10552439.75		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2002	2002	10291272.91		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2003	2003	10534369.9		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2004	2004	10758772.85		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2005	2005	10892403.52		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2006	2006	11059543.49		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2007	2007	11009267.58		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2008	2008	10909127.69		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2009	2009	10768450.58		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2010	2010	11174456.55		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2011	2011	12534805.23		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2012	2012	12639470.59		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2013	2013	12701453.97		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2014	2014	13201639.35		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NLD	Netherlands	2015	2015	13550284.88		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	1997	1997	843732.3199		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	1999	1999	817144.9526		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	2001	2001	991527.3611		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	2003	2003	1136152.492		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	2005	2005	1189315.961		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	2007	2007	1299796.414		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	2009	2009	1381713.708		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	2011	2011	1410669.587		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NZL	New Zealand	2013	2013	1391195.003		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	1997	1997	2921611.805		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	1999	1999	3081327.496		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2001	2001	3159410.911		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2002	2002	3344874.936		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2003	2003	3478693.738		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2004	2004	3325234.741		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2005	2005	3275805.856		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2006	2006	3292772.857		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2007	2007	3642524.738		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2008	2008	3634834.813		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2009	2009	3962882.418		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2010	2010	3817949.14		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2011	2011	3800443.776		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2012	2012	3887404.101		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2013	2013	4004219.693		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2014	2014	4236346.061		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	NOR	Norway	2015	2015	4854935.299		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	1996	1996	2393913.398		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	1997	1997	2563499.571		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	1998	1998	2751366.463		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	1999	1999	2970460.726		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2000	2000	2924669.994		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2001	2001	2872705.79		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2002	2002	2625466.304		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2003	2003	2626352.133		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2004	2004	2831310.159		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2005	2005	2984854.853		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2006	2006	3101760.154		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2007	2007	3386670.658		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2008	2008	3765082.092		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2009	2009	4270311.267		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2010	2010	4824120.222		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2011	2011	5243227.024		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2012	2012	6291585.317		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2013	2013	6304392.836		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2014	2014	7032013.206		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	POL	Poland	2015	2015	7807826.892		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	1996	1996	1065382.446		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	1997	1997	1141086.755		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	1998	1998	1325354.929		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	1999	1999	1501035.349		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2000	2000	1650001.89		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2001	2001	1782935.069		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2002	2002	1695407.246		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2003	2003	1624027.421		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2004	2004	1727215.968		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2005	2005	1808198.308		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2006	2006	2315260.704		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2007	2007	2794883.304		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2008	2008	3599867.651		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2009	2009	3817759.611		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2010	2010	3774127.621		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2011	2011	3522066.321		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2012	2012	3196742.505		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2013	2013	3042801.171		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2014	2014	2979129.94		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	PRT	Portugal	2015	2015	2997022.245		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	1996	1996	559266.7544		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	1997	1997	699429.5934		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	1998	1998	529369.6182		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	1999	1999	445161.4388		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2000	2000	446157.2116		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2001	2001	451133.2192		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2002	2002	424988.2589		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2003	2003	446893.3888		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2004	2004	419396.1632		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2005	2005	441026.0043		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2006	2006	460511.6222		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2007	2007	480858.0514		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2008	2008	523572.501		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2009	2009	507203.2929		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2010	2010	693623.6772		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2011	2011	767716.9021		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2012	2012	947164.6379		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2013	2013	983579.6793		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2014	2014	1080033.501		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SVK	Slovakia	2015	2015	1498812.195		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	1996	1996	6791838.167		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	1997	1997	6954563.943		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	1998	1998	7918213.729		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	1999	1999	8171268.282		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2000	2000	9058207.987		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2001	2001	9476460.924		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2002	2002	10514416.58		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2003	2003	11551856.52		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2004	2004	12107678.53		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2005	2005	13251156.58		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2006	2006	14766796.42		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2007	2007	16137859.69		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2008	2008	17409832.04		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2009	2009	17224560.47		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2010	2010	17204983.63		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2011	2011	16723490.41		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2012	2012	15781221.95		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2013	2013	15246858.01		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2014	2014	15082798.02		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	ESP	Spain	2015	2015	15401708.8		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	1997	1997	7836751.009		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	1999	1999	8800931.724		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2001	2001	10708649.5		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2003	2003	10335224.39		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2004	2004	10116437.47		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2005	2005	10388238.14		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2006	2006	11239118.4		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2007	2007	10812612.1		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2008	2008	11540312.38		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2009	2009	10799234.45		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2010	2010	10671119.47		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2011	2011	11068101.87		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2012	2012	11145643.93		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2013	2013	11368933.56		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2014	2014	11099859.58		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	SWE	Sweden	2015	2015	11985899.57		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	CHE	Switzerland	1996	1996	6155639.162		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	CHE	Switzerland	2000	2000	6500123.164		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	CHE	Switzerland	2004	2004	7817035.174		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	CHE	Switzerland	2008	2008	9095515.593		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	CHE	Switzerland	2012	2012	10255872.68		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	1996	1996	2474827.413		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	1997	1997	2898764.773		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	1998	1998	2237467.436		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	1999	1999	2725884.277		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	2000	2000	2981610.31		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	2001	2001	3156229.305		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	2002	2002	3276956.212		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	2003	2003	3168595.394		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	2004	2004	3717739.491		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	2005	2005	4595604.543		
EXPPPP_CONST	GERD in '000 PPP$ (in constant prices - 2005)	TUR	Turkey	2006	2006	4821980.819		
