EDULIT_IND	Indicator	LOCATION	Country	TIME	Time	Value	Flag Codes	Flags
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LSO	Lesotho	2008	2008	13.80993		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2006	2006	85.47783		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2007	2007	85.77609		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2008	2008	86.13708		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2009	2009	87.24941		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2010	2010	87.99366		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2011	2011	88.39896		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2012	2012	88.52554		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2013	2013	89.15957		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2014	2014	89.63336		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CZE	Czechia	2015	2015	89.77071		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2002	2002	71.89014		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2008	2008	78.83979		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2009	2009	79.90865		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2010	2010	80.81998		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2011	2011	81.54959		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2012	2012	82.09385		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2013	2013	82.84863		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	POL	Poland	2014	2014	83.48578		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	WSM	Samoa	2001	2001	63.02887		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	WSM	Samoa	2011	2011	72.46522		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2004	2004	21.02692		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2005	2005	22.19003		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2006	2006	23.20075		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2007	2007	23.68567		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2008	2008	26.49287		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2009	2009	27.7025		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2010	2010	29.98639		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2011	2011	31.79867		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2012	2012	32.76626		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2013	2013	33.75851		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2014	2014	35.23742		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TUR	Turkey	2015	2015	37.07356		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	KHM	Cambodia	2007	2007	6.42406		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	KHM	Cambodia	2008	2008	3.00848		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	KHM	Cambodia	2009	2009	6.26352		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2007	2007	72.91832		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2008	2008	74.19954		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2009	2009	75.19131		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2010	2010	74.40273		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2011	2011	74.43658		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2012	2012	74.54645		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2013	2013	74.10776		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2014	2014	74.72079		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	MDA	Republic of Moldova	2015	2015	74.7263		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2001	2001	59.46212		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2006	2006	64.44891		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2007	2007	67.02065		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2008	2008	67.61235		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2009	2009	68.25976		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2010	2010	69.61495		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2011	2011	70.65317		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2012	2012	72.48086		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2013	2013	73.93796		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2014	2014	73.81309		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BGR	Bulgaria	2015	2015	74.91267		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2003	2003	1.40941		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2007	2007	51.1536		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2008	2008	41.04938		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	JOR	Jordan	2010	2010	41.35471		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	RWA	Rwanda	2010	2010	5.16919		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	RWA	Rwanda	2012	2012	8.4163		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2004	2004	57.13891		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2005	2005	58.66734		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2006	2006	61.20075		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2007	2007	63.52534		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2008	2008	64.49926		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2009	2009	63.82221		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2010	2010	65.45372		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2011	2011	67.7841		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2012	2012	68.92121		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2013	2013	69.89255		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2014	2014	69.49955		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	CYP	Cyprus	2015	2015	69.05065		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2005	2005	74.20216		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2007	2007	73.59061		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2008	2008	72.46946		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2009	2009	75.81019		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2010	2010	76.5561		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2011	2011	76.4277		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2012	2012	76.97511		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2013	2013	77.30636		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2014	2014	78.10984		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	AUT	Austria	2015	2015	79.0129		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2004	2004	55.69758		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2005	2005	56.59061		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2007	2007	59.42295		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2008	2008	60.34956		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2009	2009	61.25699		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2010	2010	61.89694		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2011	2011	62.77157		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2012	2012	63.74972		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2013	2013	66.33516		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2014	2014	68.53022		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	FRA	France	2015	2015	69.43743		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	1999	1999	15.25654		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2000	2000	15.67507		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2001	2001	16.4254		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2002	2002	16.74171		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2003	2003	18.44426		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2004	2004	20.33035		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2005	2005	21.3363		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2006	2006	22.40993		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2007	2007	22.29382		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2008	2008	22.79752		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2009	2009	24.05503		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2010	2010	25.59531		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2011	2011	27.87613		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2012	2012	30.02282		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2013	2013	31.86906		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2014	2014	34.20759		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PRT	Portugal	2015	2015	35.42893		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2004	2004	30.76329		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2006	2006	31.21935		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2007	2007	32.05209		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2008	2008	32.75967		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2009	2009	35.01154		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2010	2010	34.95087		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2011	2011	36.35605		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2012	2012	38.02421		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2013	2013	38.50715		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2014	2014	37.95655		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	PSE	Palestine	2015	2015	39.02187		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	GEO	Georgia	2002	2002	83.66328		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	GEO	Georgia	2012	2012	90.9255		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	GEO	Georgia	2014	2014	91.76957		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2002	2002	10.43196		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2007	2007	21.85247		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2008	2008	21.35331		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	SYR	Syrian Arab Republic	2009	2009	21.89957		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BIH	Bosnia and Herzegovina	2010	2010	31.11343		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BIH	Bosnia and Herzegovina	2011	2011	32.74236		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BIH	Bosnia and Herzegovina	2014	2014	59.57389		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BIH	Bosnia and Herzegovina	2015	2015	60.82957		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2002	2002	6.45394		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2008	2008	8.77389		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2010	2010	10.66673		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	UGA	Uganda	2012	2012	9.8698		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BFA	Burkina Faso	2006	2006	4.00732		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BFA	Burkina Faso	2007	2007	0.4951		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BFA	Burkina Faso	2014	2014	2.80549		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	KAZ	Kazakhstan	1999	1999	70.51832		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	KAZ	Kazakhstan	2007	2007	96.30823		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	KAZ	Kazakhstan	2009	2009	84.97518		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2006	2006	57.73293		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2008	2008	60.42416		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2009	2009	61.6929		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2010	2010	61.72838		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2011	2011	62.75993		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2012	2012	63.2111		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2013	2013	64.27868		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2014	2014	64.01887		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	BEL	Belgium	2015	2015	66.21058		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2004	2004	79.05493		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2005	2005	80.07761		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2006	2006	79.83437		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2007	2007	80.97098		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2008	2008	82.15969		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2009	2009	84.12522		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2010	2010	85.56651		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2011	2011	85.07553		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2012	2012	86.34324		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2013	2013	87.16148		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2014	2014	87.78638		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	LVA	Latvia	2015	2015	88.59691		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TZA	United Republic of Tanzania	2002	2002	1.62288		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	TZA	United Republic of Tanzania	2012	2012	3.39596		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2007	2007	76.76325		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2009	2009	77.34143		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2010	2010	77.59003		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2011	2011	78.53988		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2012	2012	80.29424		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2013	2013	80.65508		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2014	2014	81.23329		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	ISR	Israel	2015	2015	81.44175		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	NZL	New Zealand	2006	2006	72.77233		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	NZL	New Zealand	2011	2011	68.9641		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	NZL	New Zealand	2012	2012	68.79362		
EA_3T8_AG25T99	Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)	NZL	New Zealand	2014	2014	69.49483		
